,Solute SMILES,Solvent SMILES,Solute CAS,Solute IUPAC,pKa (avg),pKa (all),Source
1302,CCCCNC(=O)[N-]S(=O)(=O)c1ccc(N)cc1,0,0,0,6.13,['6.13'],0
1303,CCCCNC(=O)[N-]S(=O)(=O)c1ccc([N+](=O)[O-])cc1,0,0,0,3.95,['3.95'],0
1304,CCCCNC(=O)[N-]S(=O)(=O)c1ccccc1,0,0,0,5.02,['5.02'],0
1305,CCCCNC(=O)c1cc(Br)cc(C)c1O,0,0,0,7.57,['7.57'],0
1306,CCCCNC(=O)c1ccc(S(N)(=O)=O)cc1,0,0,0,10.10,['10.10'],0
1307,CCCCNC(=O)n1cc(F)c(=O)[nH]c1=O,0,0,0,6.80,['6.80'],0
1308,CCCC[NH2+]CCCC,0,0,0,11.12,['11.12'],0
1309,CCCCNc1nc(=O)n(C2CC(O)C(CO)O2)cc1F,0,0,0,2.21,['2.21'],0
1310,CCCCNc1ncnc2c1cnn2C,0,0,0,4.18,['4.18'],0
1311,CCCCNc1cc[nH]c(=O)n1,0,0,0,4.67,['4.67'],0
1312,CCCCNc1ccc(C(=O)OCC[NH+](C)C)cc1,0,0,0,8.36,['8.36'],0
1313,CCCCNc1ccc(C(=O)OCC[NH+](CC)CC)cc1,0,0,0,9.03,['9.03'],0
1314,CCCCNc1cccc(C(=O)OCC[NH+](CC)CC)c1,0,0,0,8.84,['8.84'],0
1315,CCCCNc1ccccc1,0,0,0,5.04,['5.04'],0
1316,CCCCNc1ccccc1C(=O)[O-],0,0,0,5.60,['5.60'],0
1317,CCCCNc1ccccc1C(=O)OCC[NH+](CC)CC,0,0,0,8.89,['8.89'],0
1318,CCCCNc1ccccc1OC,0,0,0,4.20,['4.20'],0
1319,CCCCNc1ccnc(O)n1,0,0,0,4.67,['4.67'],0
1320,CCCCNc1ncccn1,0,0,0,4.14,['4.14'],0
1321,CCCCOC(=O)Oc1cccc(C2(C(=O)CC)CC[NH+](C)CC2)c1,0,0,0,7.10,['7.10'],0
1322,CCCCOC(=O)c1ccc(O)cc1,0,0,0,8.47,['8.47'],0
1323,CCCCOC(=O)c1ccc(S(N)(=O)=O)cc1,0,0,0,9.70,['9.70'],0
1324,CCCCOC(=O)n1cc(F)c(=O)[nH]c1=O,0,0,0,6.80,['6.80'],0
1325,CCCCOC(=O)n1cnc(CSCCNC(=NC#N)NC)c1C,0,0,0,3.30,['3.30'],0
1326,CCCCOC1(c2ccccc2)C[NH+](C)CCO1,0,0,0,7.09,['7.09'],0
1327,CCCCOCC(=O)[O-],0,0,0,3.66,['3.66'],0
1328,CCCCOCn1cc[n+](C)c1C=NO,0,0,0,8.04,['8.04'],0
1329,CCCCOc1c([N-]S(=O)(=O)c2ccc(N)cc2)ncnc1OC,0,0,0,6.26,['6.26'],0
1330,CCCCOc1cc(C)c(N(CCC[NH+](C)C)C(=O)C=Cc2ccccc2)c(C)c1,0,0,0,8.51,['8.51'],0
1331,CCCCOc1cc(C(=O)NCC[NH+](CC)CC)c2ccccc2n1,0,0,0,8.67,['8.67'],0
1332,CCCCOc1cc(N)ccc1C(=O)[O-],0,0,0,5.25,['5.25'],0
1333,CCCCOc1cc(C(=O)OCC[NH+](CC)CC)ccc1N,0,0,0,8.94,['8.94'],0
1334,CCCCOc1ccc(C(=O)[O-])cc1,0,0,0,4.53,['4.53'],0
1335,CCCCOc1ccc(C(=O)OCC[NH+](CC)CC)cc1,0,0,0,8.88,['8.88'],0
1336,CCCCOc1ccc(C(=O)OCC[NH+]2CCCCC2)cc1,0,0,0,8.30,['8.30'],0
1337,CCCCOc1ccc(C[NH2+]C(Cc2ccccc2)Cc2ccccc2)cc1,0,0,0,6.65,['6.65'],0
1338,CCCCOc1ccc(NC(=O)C[NH+](CC)CC)cc1,0,0,0,7.98,['7.98'],0
1339,CCCCOc1ccc(OCCC[NH+]2CCOCC2)cc1,0,0,0,6.24,['6.24'],0
1340,CCCCOc1cccc(C(=O)[O-])c1,0,0,0,4.25,['4.25'],0
1341,CCCCOc1cccc(C(=O)OCC[NH+](CC)CC)c1,0,0,0,8.72,['8.72'],0
1342,CCCCOc1cccc(NC(=O)C[NH+](CC)CC)c1,0,0,0,7.87,['7.87'],0
1343,CCCCOc1ccccc1C(=O)OCC[NH+](CC)CC,0,0,0,8.89,['8.89'],0
1344,CCCCOc1cnc([N-]S(=O)(=O)c2ccccc2)nc1,0,0,0,5.80,['5.80'],0
1345,CCCCS(=O)(=O)C(C)(C)C(=NO)SC(C)C,0,0,0,9.43,['9.43'],0
1346,CCCCSC(C)=NO,0,0,0,11.68,['11.68'],0
1347,CCCCSCC(=O)[O-],0,0,0,3.81,['3.81'],0
1348,CCCC[n+]1ccn(COC(CC)C(C)(C)[N+](=O)[O-])c1C=NO,0,0,0,7.88,['7.88'],0
1349,CCCCc1c(C)nc(N(C)C)nc1O,0,0,0,4.80,['4.80'],0
1350,CCCCc1c(C)nc(NCC)nc1O,0,0,0,5.30,['5.30'],0
1351,CCCCc1cc2ccccc2c(OCC[NH+](C)C)n1,0,0,0,6.30,['6.30'],0
1352,CCCCc1ccc(C(=O)OCC[NH+](CC)CC)cc1,0,0,0,8.90,['8.90'],0
1353,CCCCc1ccc(S(N)(=O)=O)cc1,0,0,0,10.40,['10.40'],0
1354,CCCCc1ccc(C(=O)[O-])nc1,0,0,0,5.90,['5.90'],0
1355,CCCCc1ccc2[nH]c(C(F)(F)F)nc2c1,0,0,0,9.90,['9.90'],0
1356,CCCCc1cccc(C(=O)OCC[NH+](CC)CC)c1,0,0,0,8.41,['8.41'],0
1357,CCCCc1ccccc1C(=O)OCC[NH+](CC)CC,0,0,0,8.63,['8.63'],0
1358,CCCCc1ccccc1N,0,0,0,4.26,['4.26'],0
1359,CCCCc1cccnn1,0,0,0,3.49,['3.49'],0
1360,CCCCc1ccncc1,0,0,0,6.31,['6.31'],0
1361,CCCCc1nc(C)c(C)c([N-]S(=O)(=O)c2ccc(N)cc2)n1,0,0,0,8.55,['8.55'],0
1362,CCCCc1nc(N)c2ncsc2n1,0,0,0,3.46,['3.46'],0
1363,CCCCn1cccnc1=N,0,0,0,10.91,['10.91'],0
1364,CCCCn1cnc2ccccc21,0,0,0,5.29,['5.29'],0
1365,CCC[NH+](C)C1CCc2ccccc2C1,0,0,0,9.83,['9.83'],0
1366,CCCN(C)c1ccccc1,0,0,0,5.67,['5.67'],0
1367,CCC[NH+](CC(C)O)CC(C)O,0,0,0,8.90,['8.90'],0
1368,CCC[NH+](CC)C(C)C(=O)Nc1c(C)cccc1C,0,0,0,7.88,['7.88'],0
1369,CCC[NH+](CC)C(CC)C(=O)Nc1c(C)cccc1C,0,0,0,7.98,['7.98'],0
1370,CCCN(CC)S(=O)(=O)c1ccc(C(=O)[O-])cc1,0,0,0,3.30,['3.30'],0
1371,CCCN(CC)c1ccccc1,0,0,0,6.39,['6.39'],0
1372,CCC[NH+](CCC)CCC,0,0,0,10.26,['10.26'],0
1373,CCC[NH+](CCC)CCC(C(N)=O)(c1ccccc1)c1ccccn1,0,0,0,9.50,['9.50'],0
1374,CCC[NH+](CCC)CCOC(=O)c1ccc(N)cc1,0,0,0,9.14,['9.14'],0
1375,CCC[NH+](CCC)CCc1c[nH]c2ccccc12,0,0,0,8.60,['8.60'],0
1376,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)[O-])cc1,0,0,0,3.40,['3.40'],0
1377,CCCN(CCC)S(=O)(=O)c1ccc(-c2ccccc2C(=O)[O-])cc1,0,0,0,4.26,['4.26'],0
1378,CCCN(CCC)c1ccc(N=O)cc1,0,0,0,4.17,['4.17'],0
1379,CCCN(CCC)c1ccccc1,0,0,0,5.68,['5.68'],0
1380,CCC[NH+](CCCl)CCCl,0,0,0,6.68,['6.68'],0
1381,CCCN(C1=[NH+]CCN1)c1c(Br)cccc1Br,0,0,0,11.00,['11.00'],0
1382,CCC[NH+]1CC(C)CC(O)C1C(C)c1ccc2c(c1C)CC1C2CC=C2CC(O)CCC21C,0,0,0,7.20,['7.20'],0
1383,CCC[NH+]1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,0,0,0,8.99,['8.99'],0
1384,CCCN1CC[NH+](CCC)C(NC(=O)c2ccccc2C)C1,0,0,0,7.06,['7.06'],0
1385,CCCN1CC[NH+](C)CC1=[NH+]O,0,0,0,13.97,['13.97'],0
1386,CCCN1CC[NH2+]CC1=[NH+]O,0,0,0,14.22,['14.22'],0
1387,CCC[NH+]1CCc2cccc(Cl)c2CC1,0,0,0,7.95,['7.95'],0
1388,CCCNC(=[NH2+])NC(=[NH2+])Nc1ccc(Cl)cc1,0,0,0,11.02,['11.02'],0
1389,CCCNC(=O)[N-]S(=O)(=O)c1ccc(Cl)cc1,0,0,0,4.83,['4.83'],0
1390,CCCNC(=O)[N-]S(=O)(=O)c1ccc([N+](=O)[O-])cc1,0,0,0,4.01,['4.01'],0
1391,CCCNC(=O)[N-]S(=O)(=O)c1ccccc1,0,0,0,5.08,['5.08'],0
1392,CCCNC(=O)c1ccc(S(N)(=O)=O)cc1,0,0,0,10.10,['10.10'],0
1393,CCC[NH2+]C(C)C(=O)Nc1c(C)csc1C(=O)OC,0,0,0,7.91,['7.91'],0
1394,CCC[NH2+]C(C)C(=O)Nc1ccccc1C,0,0,0,7.61,['7.61'],0
1395,CCC[NH2+]C(C)Cc1ccccc1,0,0,0,9.98,['9.98'],0
1396,CCC[NH2+]C(O)c1ccc(O)c(O)c1,0,0,0,8.57,['8.57'],0
1397,CCC[NH2+]CC(O)COc1ccccc1C(=O)CCc1ccccc1,0,0,0,9.62,['9.62'],0
1398,CCC[NH2+]Cc1ccccc1,0,0,0,9.58,['9.58'],0
1399,CCCNc1ncnc2[nH]ncc12,0,0,0,4.54,['4.54'],0
1400,CCCNc1ncnc2c1cnn2C,0,0,0,4.21,['4.21'],0
1401,CCCNc1ccccc1,0,0,0,4.90,['4.90'],0
1402,CCCNc1ccn(C2CC(O)C(CO)O2)c(=O)n1,0,0,0,2.19,['2.19'],0
1403,CCCNc1ncccn1,0,0,0,4.09,['4.09'],0
1404,CCCOC(=O)c1ccc(N)cc1,0,0,0,2.49,['2.49'],0
1405,CCCOC(=O)c1ccc(O)cc1,0,0,0,8.14,['8.14'],0
1406,CCCOC(=O)c1ccc(S(N)(=O)=O)cc1,0,0,0,9.80,['9.80'],0
1407,CCCOC(C(=O)C[NH+](C)C)(c1ccccc1)c1ccccc1,0,0,0,7.22,['7.22'],0
1408,CCCOC1(c2ccccc2)C[NH+](C)CC(C)O1,0,0,0,7.73,['7.73'],0
1409,CCCOC1(c2ccc(Br)cc2)C[NH+](C)CCO1,0,0,0,6.95,['6.95'],0
1410,CCCOC1(c2ccccc2)C[NH+](C)CCO1,0,0,0,7.12,['7.12'],0
1411,CCCON=Cc1ccccn1,0,0,0,3.56,['3.56'],0
1412,CCCON=Cc1cccnc1,0,0,0,4.10,['4.10'],0
1413,CCCON=Cc1ccncc1,0,0,0,4.79,['4.79'],0
1414,CCCOc1ncnc([N-]S(=O)(=O)c2ccc(N)cc2)c1OC,0,0,0,6.00,['6.00'],0
1415,CCCOc1cc(C(=O)NCC[NH+](CC)CC)c2ccccc2n1,0,0,0,8.83,['8.83'],0
1416,CCCOc1cc(N)ccc1C(=O)[O-],0,0,0,4.96,['4.96'],0
1417,CCCOc1cc(N)ccc1C(=O)OCC[NH+](CC)CC,0,0,0,8.60,['8.60'],0
1418,CCCOc1ccc(C(=O)[O-])cc1,0,0,0,4.62,['4.62'],0
1419,CCCOc1ccc(C(=O)OCC[NH+](CC)CC)cc1,0,0,0,8.95,['8.95'],0
1420,CCCOc1ccc(NC(=O)C[NH+](CC)CC)cc1,0,0,0,7.69,['7.69'],0
1421,CCCOc1cccc(NC(=O)C[NH+](CC)CC)c1,0,0,0,7.63,['7.63'],0
1422,CCCOc1ccccc1C(=O)[O-],0,0,0,4.24,['4.24'],0
1423,CCCOc1cnc([N-]S(=O)(=O)c2ccccc2)nc1,0,0,0,5.83,['5.83'],0
1424,CCCS(=O)(=O)C(C)C(=O)[O-],0,0,0,2.51,['2.51'],0
1425,CCCSC(C)=NO,0,0,0,11.66,['11.66'],0
1426,CCCSC(=NO)C(=O)c1ccc(Br)cc1,0,0,0,8.45,['8.45'],0
1427,CCCSC(C)C(=O)[O-],0,0,0,3.82,['3.82'],0
1428,CCCSCC(=O)[O-],0,0,0,3.77,['3.77'],0
1429,CCC[n+]1ccn(CC(C)=O)c1C=NO,0,0,0,7.92,['7.92'],0
1430,CCC[n+]1ccn(COC)c1C=NO,0,0,0,8.04,['8.04'],0
1431,CCC[n+]1ccn(COC(C)C(C)(C)C)c1C=NO,0,0,0,8.00,['8.00'],0
1432,CCC[n+]1ccn(COC(CC)C(C)(C)[N+](=O)[O-])c1C=NO,0,0,0,7.90,['7.90'],0
1433,CCC[n+]1ccn(COCC(C)(C)C)c1C=NO,0,0,0,8.06,['8.06'],0
1434,CCC[n+]1ccn(COCCS(C)(=O)=O)c1C=NO,0,0,0,7.93,['7.93'],0
1435,CCC[n+]1ccn(COCc2ccccc2)c1C=NO,0,0,0,8.01,['8.01'],0
1436,CCCc1cc(=O)[nH]c(=S)[nH]1,0,0,0,7.80,['7.80'],0
1437,CCCc1ccc(C(=O)OCC[NH+](CC)CC)cc1,0,0,0,8.94,['8.94'],0
1438,CCCc1ccc(N(C)C)cc1,0,0,0,4.43,['4.43'],0
1439,CCCc1ccc(S(N)(=O)=O)cc1,0,0,0,10.30,['10.30'],0
1440,CCCc1ccc(C)nn1,0,0,0,4.25,['4.25'],0
1441,CCCc1ccccc1N,0,0,0,4.36,['4.36'],0
1442,CCCc1ccnc2c1ccc1cccnc12,0,0,0,5.43,['5.43'],0
1443,CCCc1cnc([N-]S(=O)(=O)c2ccccc2)nc1,0,0,0,6.18,['6.18'],0
1444,CCCn1c(=O)n(C)c(=O)c2c1nc(CCCN1CC[NH+](C(c3ccccc3)c3ccccc3)CC1)n2C,0,0,0,6.40,['6.40'],0
1445,CCCn1cnc2ccccc21,0,0,0,5.44,['5.44'],0
1446,CC[NH+](C)C(C)Cc1ccccc1,0,0,0,9.80,['9.80'],0
1447,CC[NH+](C)CC(=O)Nc1c(C)cccc1C,0,0,0,7.53,['7.53'],0
1448,CCN(C)S(=O)(=O)c1ccc(C(=O)[O-])cc1,0,0,0,3.30,['3.30'],0
1449,CCN(C)c1ccccc1,0,0,0,6.02,['6.02'],0
1450,CCN(CC)C(=O)C1CCC[NH+](Cc2ccc(C)cc2)C1,0,0,0,7.91,['7.91'],0
1451,CCN(CC)C(=O)C1CCC[NH+](Cc2ccc(Cl)cc2)C1,0,0,0,7.55,['7.55'],0
1452,CCN(CC)C(=O)C1CCC[NH+](Cc2ccc([N+](=O)[O-])cc2)C1,0,0,0,6.90,['6.90'],0
1453,CCN(CC)C(=O)C1CCC[NH+](Cc2ccc(OC)cc2)C1,0,0,0,7.89,['7.89'],0
1454,CCN(CC)C(=O)C1CCC[NH+](Cc2cccc(C)c2)C1,0,0,0,7.86,['7.86'],0
1455,CCN(CC)C(=O)C1CCC[NH+](Cc2cccc(Cl)c2)C1,0,0,0,7.38,['7.38'],0
1456,CCN(CC)C(=O)C1CCC[NH+](Cc2cccc([N+](=O)[O-])c2)C1,0,0,0,6.90,['6.90'],0
1457,CCN(CC)C(=O)C1CCC[NH+](Cc2cccc(OC)c2)C1,0,0,0,7.71,['7.71'],0
1458,CCN(CC)C(=O)C1CCC[NH+](Cc2ccccc2)C1,0,0,0,7.81,['7.81'],0
1459,CCN(CC)C(=O)C1C=C2c3cccc4[nH]cc(c34)CC2[NH+](C)C1,0,0,0,7.80,['7.80'],0
1460,CCN(CC)C(=O)C1C[NH+]2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O,0,0,0,5.90,['5.90'],0
1461,CCN(CC)C(=O)CCC(=O)[O-],0,0,0,5.58,['5.58'],0
1462,CCN(CC)C(=O)[N-]S(=O)(=O)c1ccccc1,0,0,0,4.74,['4.74'],0
1463,CCN(CC)C(=O)Nc1ccc(OCC(O)C[NH2+]C(C)(C)C)c(C(C)=O)c1,0,0,0,9.66,['9.66'],0
1464,CC[NH+](CC)C(C)C(=O)Nc1c(C)cccc1C,0,0,0,7.96,['7.96'],0
1465,CC[NH+](CC)C(C)C=C(c1cccs1)c1cccs1,0,0,0,8.85,['8.85'],0
1466,CC[NH+](CC)C(C)CC(=O)Nc1c(C)cccc1C,0,0,0,9.03,['9.03'],0
1467,CC[NH+](CC)C(C)CCC(=O)Nc1c(C)cccc1C,0,0,0,9.87,['9.87'],0
1468,CC[NH+](CC)C(C)CCCC(=O)Nc1c(C)cccc1C,0,0,0,10.10,['10.10'],0
1469,CC[NH+](CC)C(C)CN1c2ccccc2Sc2ccccc21,0,0,0,9.60,['9.60'],0
1470,CC[NH+](CC)C(COC(=O)c1ccc(N)cc1)CC(C)C,0,0,0,9.40,['9.40'],0
1471,CC[NH+](CC)CC(=O)N(C)S(=O)(=O)c1ccc(C)cc1,0,0,0,8.00,['8.00'],0
1472,CC[NH+](CC)CC(=O)NC1CCc2ccccc21,0,0,0,8.19,['8.19'],0
1473,CC[NH+](CC)CC(=O)NC1COc2ccc(C)cc21,0,0,0,8.00,['8.00'],0
1474,CC[NH+](CC)CC(=O)NC1COc2ccc(Cl)cc21,0,0,0,7.90,['7.90'],0
1475,CC[NH+](CC)CC(=O)NC1COc2ccccc21,0,0,0,8.00,['8.00'],0
1476,CC[NH+](CC)CC(=O)NC1c2ccccc2-c2ccccc21,0,0,0,7.98,['7.98'],0
1477,CC[NH+](CC)CC(=O)NCC(=O)Nc1c(C)cccc1C,0,0,0,7.70,['7.70'],0
1478,CC[NH+](CC)CC(=O)NCc1ccccc1,0,0,0,8.07,['8.07'],0
1479,CC[NH+](CC)CC(=O)Nc1c(C)cc(C)cc1C,0,0,0,7.99,['7.99'],0
1480,CC[NH+](CC)CC(=O)Nc1c(C)cccc1C,0,0,0,7.79,['7.79'],0
1481,CC[NH+](CC)CC(C)(C)COC(=O)c1ccccc1,0,0,0,9.58,['9.58'],0
1482,CC[NH+](CC)CC1CCc2cc(C)c([N+](=O)[O-])cc2N1,0,0,0,9.60,['9.60'],0
1483,CC[NH+](CC)CCC(C)=O,0,0,0,9.04,['9.04'],0
1484,CC[NH+](CC)CCC(=O)C(c1ccccc1)c1ccccc1,0,0,0,9.55,['9.55'],0
1485,CC[NH+](CC)CCC(=O)Nc1c(C)cccc1C,0,0,0,8.83,['8.83'],0
1486,CC[NH+](CC)CCC(C)Nc1c2ccc(Cl)cc2[nH+]c2ccc(OC)cc12,0,0,0,7.44,['7.44'],0
1487,CC[NH+](CC)CCC(C(=O)[O-])(c1ccccc1)c1ccccc1,0,0,0,10.59,['10.59'],0
1488,CC[NH+](CC)CCC(C(=O)Cc1ccccc1)c1ccccc1,0,0,0,9.46,['9.46'],0
1489,CC[NH+](CC)CCC(OC(=O)c1ccccc1)c1ccccc1,0,0,0,7.53,['7.53'],0
1490,CC[NH+](CC)CCCC(=O)Nc1c(C)cccc1C,0,0,0,9.52,['9.52'],0
1491,CC[NH+](CC)CCCC(=O)c1ccccc1,0,0,0,9.94,['9.94'],0
1492,CC[NH+](CC)CCCC(C)n1c2nc(=O)[nH]c(=O)c-2nc2cc(Cl)c(Cl)cc21,0,0,0,9.60,['9.60'],0
1493,CC[NH+](CC)CCCCC#N,0,0,0,10.08,['10.08'],0
1494,CC[NH+](CC)CCCCC(=O)Nc1c(C)cccc1C,0,0,0,9.66,['9.66'],0
1495,CC[NH+](CC)CCCCC(C)Nc1c2ccc(Cl)cc2[nH+]c2ccc(OC)cc12,0,0,0,7.98,['7.98'],0
1496,CC[NH+](CC)CCCCCC#N,0,0,0,10.46,['10.46'],0
1497,CC[NH+](CC)CCCCCC(=O)Nc1c(C)cccc1C,0,0,0,10.24,['10.24'],0
1498,CC[NH+](CC)CCCCCCC(=O)Nc1c(C)cccc1C,0,0,0,10.24,['10.24'],0
1499,CC[NH+](CC)CCCCCNc1ccc(C)c2sc3ccccc3c(=O)c12,0,0,0,9.41,['9.41'],0
1500,CC[NH+](CC)CCCCCn1c2nc(=O)[nH]c(=O)c-2nc2cc(Cl)c(Cl)cc21,0,0,0,9.60,['9.60'],0
1501,CC[NH+](CC)CCCCNc1ccc(C)c2sc3ccccc3c(=O)c12,0,0,0,9.22,['9.22'],0
1502,CC[NH+](CC)CCCCOC(=O)c1ccc(N)cc1,0,0,0,10.38,['10.38'],0
1503,CC[NH+](CC)CCCCn1c2nc(=O)[nH]c(=O)c-2nc2cc(Cl)c(Cl)cc21,0,0,0,9.70,['9.70'],0
1504,CC[NH+](CC)CCCN(C(=O)C=Cc1ccccc1)c1c(C)cccc1C,0,0,0,8.69,['8.69'],0
1505,CC[NH+](CC)CCCN(C(=O)CC1CCCCC1)c1c(C)cccc1C,0,0,0,8.70,['8.70'],0
1506,CC[NH+](CC)CCCN(C(=O)Cc1ccccc1)c1c(C)cccc1C,0,0,0,8.72,['8.72'],0
1507,CC[NH+](CC)CCCN(c1ccccc1)C1Cc2ccccc2C1,0,0,0,9.95,['9.95'],0
1508,CC[NH+](CC)CCCN1C(=O)CC2(CCCc3ccccc32)C1=O,0,0,0,9.40,['9.40'],0
1509,CC[NH+](CC)CCCNC(=O)c1ccccc1,0,0,0,9.71,['9.71'],0
1510,CC[NH+](CC)CCCNC(=O)c1ccccc1OC,0,0,0,9.86,['9.86'],0
1511,CC[NH+](CC)CCCNc1c2ccccc2[nH+]c2ccccc12,0,0,0,8.78,['8.78'],0
1512,CC[NH+](CC)CCCNc1ccc(C)c2sc3ccccc3c(=O)c12,0,0,0,8.87,['8.87'],0
1513,CC[NH+](CC)CCCOC(=O)C=Cc1ccccc1,0,0,0,9.71,['9.71'],0
1514,CC[NH+](CC)CCCOC(=O)c1ccc(N)cc1,0,0,0,9.99,['9.99'],0
1515,CC[NH+](CC)CCCc1ccccc1,0,0,0,10.34,['10.34'],0
1516,CC[NH+](CC)CCCl,0,0,0,8.80,['8.80'],0
1517,CC[NH+](CC)CCCn1c2nc(=O)[nH]c(=O)c-2nc2cc(Cl)c(Cl)cc21,0,0,0,9.10,['9.10'],0
1518,CC[NH+](CC)CCCn1c2nc(=O)n(C)c(=O)c-2nc2cc(Cl)c(Cl)cc21,0,0,0,9.70,['9.70'],0
1519,CC[NH+](CC)CCCn1c2nc(=O)[nH]c(=O)c-2nc2cc(Cl)ccc21,0,0,0,9.80,['9.80'],0
1520,CC[NH+](CC)CCCn1cc[n+](C)c1C=NO,0,0,0,7.82,['7.82'],0
1521,CC[NH+](CC)CCN(C=O)c1c(C)cccc1C,0,0,0,8.71,['8.71'],0
1522,CC[NH+](CC)CCN(Cc1ccc(C(C)(C)C)cc1)c1ccccc1,0,0,0,9.30,['9.30'],0
1523,CC[NH+](CC)CCN(C(C)=O)c1c(C)cccc1C,0,0,0,8.71,['8.71'],0
1524,CC=CC(=O)N(CC[NH+](CC)CC)c1c(C)cccc1C,0,0,0,8.72,['8.72'],0
1525,CC[NH+](CC)CCN1c2ccccc2Sc2ccccc21,0,0,0,9.06,['9.06'],0
1526,CC[NH+](CC)CCN=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,0,0,0,8.85,['8.85'],0
1527,CC[NH+](CC)CCNC(=O)c1cc(Br)c(N)cc1OC,0,0,0,9.48,['9.48'],0
1528,CC[NH+](CC)CCNC(=O)c1cc(C#N)c(N)cc1OC,0,0,0,9.32,['9.32'],0
1529,CC[NH+](CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,0,0,0,9.38,['9.38'],0
1530,CC[NH+](CC)CCNC(=O)c1cc(F)c(N)cc1OC,0,0,0,9.62,['9.62'],0
1531,CC[NH+](CC)CCNC(=O)c1cc(I)c(N)cc1OC,0,0,0,9.48,['9.48'],0
1532,CC[NH+](CC)CCNC(=O)c1cc([N+](=O)[O-])c(N)cc1OC,0,0,0,9.25,['9.25'],0
1533,CC[NH+](CC)CCNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,0,0,0,9.41,['9.41'],0
1534,CC[NH+](CC)CCNC(=O)c1cc(Cl)cc(Cl)c1,0,0,0,9.13,['9.13'],0
1535,CC[NH+](CC)CCNC(=O)c1cc(F)cc(Cl)c1OC,0,0,0,9.09,['9.09'],0
1536,CC[NH+](CC)CCNC(=O)c1cc(Br)ccc1OC,0,0,0,9.19,['9.19'],0
1537,CC[NH+](CC)CCNC(=O)c1cc(Cl)ccc1OC,0,0,0,9.19,['9.19'],0
1538,CC[NH+](CC)CCNC(=O)c1cc(F)ccc1OC,0,0,0,9.22,['9.22'],0
1539,CC[NH+](CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC,0,0,0,9.21,['9.21'],0
1540,CC[NH+](CC)CCNC(=O)c1cc(OC)nc2ccccc12,0,0,0,8.82,['8.82'],0
1541,CCOc1cc(C(=O)NCC[NH+](CC)CC)c2ccccc2n1,0,0,0,8.89,['8.89'],0
1542,CC[NH+](CC)CCNC(=O)c1ccc(N)c(Cl)c1,0,0,0,9.26,['9.26'],0
1543,CC[NH+](CC)CCNC(=O)c1ccc(N)cc1,0,0,0,9.31,['9.31'],0
1544,CC[NH+](CC)CCNC(=O)c1ccc(N)cc1OC,0,0,0,9.18,['9.18'],0
1545,CC[NH+](CC)CCNC(=O)c1ccccc1,0,0,0,9.19,['9.19'],0
1546,CC[NH+](CC)CCNC(=O)c1ccccc1OC,0,0,0,9.22,['9.22'],0
1547,CC[NH+](CC)CCNc1ncnc2ccccc12,0,0,0,7.60,['7.60'],0
1548,CC[NH+](CC)CCNc1ccc(C)c(Cl)c1,0,0,0,9.60,['9.60'],0
1549,CC[NH+](CC)CCNc1ccc(C)c2sc3ccccc3c(=O)c12,0,0,0,8.25,['8.25'],0
1550,CC[NH+](CC)CCOC(=O)C(C)(c1ccccc1)c1ccccc1,0,0,0,8.60,['8.60'],0
1551,CC[NH+](CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,0,0,0,8.68,['8.68'],0
1552,CC[NH+](CC)CCOC(=O)c1ccc(Br)cc1,0,0,0,8.47,['8.47'],0
1553,CC[NH+](CC)CCOC(=O)c1ccc(C)cc1,0,0,0,8.91,['8.91'],0
1554,CC[NH+](CC)CCOC(=O)c1ccc(C(C)(C)C)cc1,0,0,0,8.97,['8.97'],0
1555,CC[NH+](CC)CCOC(=O)c1ccc(C(C)C)cc1,0,0,0,8.99,['8.99'],0
1556,CC[NH+](CC)CCOC(=O)c1ccc(C2CCCC2)cc1,0,0,0,8.97,['8.97'],0
1557,CC[NH+](CC)CCOC(=O)c1ccc(Cl)cc1,0,0,0,8.45,['8.45'],0
1558,CC[NH+](CC)CCOC(=O)c1ccc(F)cc1,0,0,0,8.82,['8.82'],0
1559,CC[NH+](CC)CCOC(=O)c1ccc([N+](=O)[O-])cc1,0,0,0,8.67,['8.67'],0
1560,CC[NH+](CC)CCOC(=O)c1ccc(O)cc1,0,0,0,9.09,['9.09'],0
1561,CCOc1ccc(C(=O)OCC[NH+](CC)CC)cc1,0,0,0,8.66,['8.66'],0
1562,CCSc1ccc(C(=O)OCC[NH+](CC)CC)cc1,0,0,0,8.91,['8.91'],0
1563,CC[NH+](CC)CCOC(=O)c1cccc(N)c1,0,0,0,8.85,['8.85'],0
1564,CC[NH+](CC)CCOC(=O)c1ccccc1,0,0,0,8.80,['8.80'],0
1565,CC[NH+](CC)CCOC(=O)c1ccccc1N,0,0,0,8.96,['8.96'],0
1566,CC[NH+](CC)CCOCCn1c([N+](=O)[O-])c[nH+]c1C,0,0,0,5.07,['5.07'],0
