,Solute SMILES,Solvent SMILES,Solute CAS,Solute IUPAC,pKa (avg),pKa (all),Source
2751,Cc1cc(C)c(C(=O)[O-])c(C)c1,O,0,0,4.4,['4.40'],['pKa_prospector']
2752,Cc1cc(C)c(C23CCC[NH+]2CCO3)c(C)c1,O,0,0,9.12,['9.12'],['pKa_prospector']
2753,Cc1cc(C)c(CC2=[NH+]CCN2)c(C)c1,O,0,0,10.7,['10.70'],['pKa_prospector']
2754,Cc1cc(C)c(N)c(C)c1,O,0,0,4.37,['4.37'],['pKa_prospector']
2755,Cc1cc(C)c([NH+]=C2NCCN2)c(C)c1,O,0,0,10.78,['10.78'],['pKa_prospector']
2756,Cc1cc(C)c(NC(=O)C2CNCC[NH2+]2)c(C)c1,O,0,0,7.95,['7.95'],['pKa_prospector']
2757,Cc1cc(C)c(O)c(C)c1,O,0,0,10.88,['10.88'],['pKa_prospector']
2758,Cc1cc(CO)c(O)c(CO)c1,O,0,0,9.92,['9.92'],['pKa_prospector']
2759,Cc1cc(C)c([NH+]=C2NCCN2)c(Cl)c1,O,0,0,9.59,['9.59'],['pKa_prospector']
2760,Cc1cc(Cl)c([NH+]=C2NCCN2)c(Cl)c1,O,0,0,8.29,['8.29'],['pKa_prospector']
2761,Cc1cc([N+](=O)[O-])c(N)c([N+](=O)[O-])c1,O,0,0,-3.96,['-3.96'],['pKa_prospector']
2762,Cc1cc(C)c(C)c(C(=O)[O-])c1C,O,0,0,3.52,['3.52'],['pKa_prospector']
2763,Cc1cc(C)c(C(=O)[O-])c(C)c1C,O,0,0,4,['4.00'],['pKa_prospector']
2764,Cc1cc(C(=O)[O-])c(C)c(C)c1C,O,0,0,4.22,['4.22'],['pKa_prospector']
2765,Cc1cc(C)c(C)c(N)c1C,O,0,0,4.3,['4.30'],['pKa_prospector']
2766,Cc1cc(C)c(C)c(Nc2ccccc2CC(=O)[O-])c1C,O,0,0,4.2,['4.20'],['pKa_prospector']
2767,Cc1cc(C)c([N+](=O)[O-])c(C)c1O,O,0,0,8.98,['8.98'],['pKa_prospector']
2768,CC(=O)Nc1c(C)cc(O)c(C)c1C,O,0,0,10.44,['10.44'],['pKa_prospector']
2769,CC(=O)Nc1cc(C)c(O)c(C)c1C,O,0,0,10.54,['10.54'],['pKa_prospector']
2770,CC(=O)Oc1c(C)cc(OCC(O)C[NH2+]C(C)C)c(C)c1C,O,0,0,9.7,['9.70'],['pKa_prospector']
2771,Cc1cc([O-])c([N+](=O)[O-])cc1Cl,O,0,0,6.84,['6.84'],['pKa_prospector']
2772,Cc1cc(N=Nc2ccc3c(c2)Cc2ccccc2-3)c(N)cc1N,O,0,0,5.5,['5.50'],['pKa_prospector']
2773,Cc1cc(N)c(SS(=O)(=O)[O-])cc1N,O,0,0,5.64,['5.64'],['pKa_prospector']
2774,Cc1cc(OCC[NH+](C)C)c(C(C)C)cc1O,O,0,0,8.72,['8.72'],['pKa_prospector']
2775,COc1cccc(OC)c1OCC[NH+](C)CCOc1cc(C)c(O)cc1C(C)C,O,0,0,7.1,['7.10'],['pKa_prospector']
2776,C[NH2+]CCOc1cc(C)c(O)cc1C(C)C,O,0,0,9.32,['9.32'],['pKa_prospector']
2777,Cc1cc(OCC[NH2+]CC2CC(=O)c3ccccc3C2=O)c(C(C)C)cc1O,O,0,0,7.06,['7.06'],['pKa_prospector']
2778,CC(=O)Nc1cc(C)c(O)cc1C,O,0,0,10.11,['10.11'],['pKa_prospector']
2779,CC(=O)Oc1cc(C(C)C)c(OCC[NH+](C)C)cc1C,O,0,0,8.72,['8.72'],['pKa_prospector']
2780,Cc1cc(OCC[NH+](C)C)c(C(C)C)cc1OC1CCCCC1=O,O,0,0,8.45,['8.45'],['pKa_prospector']
2781,Cc1cc(OCC[NH+](C)C)c(C(C)C)cc1OS(=O)(=O)C12CCC(CC1=O)C2(C)C,O,0,0,8.44,['8.44'],['pKa_prospector']
2782,Cc1cnc([N-]S(=O)(=O)c2ccc(N)cc2)c(Br)c1,O,0,0,6.96,['6.96'],['pKa_prospector']
2783,Cc1cc(C)c(C)nc1C,O,0,0,7.9,['7.90'],['pKa_prospector']
2784,Cc1cc(C)c2[nH+]c(C)cc(N)c2c1,O,0,0,10.4,['10.40'],['pKa_prospector']
2785,Cc1cc(C)c2oc(N(N)CCC#N)nc2c1,O,0,0,3.25,['3.25'],['pKa_prospector']
2786,Cc1cc(Cl)c2ccc3cccnc3c2n1,O,0,0,4.53,['4.53'],['pKa_prospector']
2787,Cc1cc(N)c2ccccc2[nH+]1,O,0,0,9.42,['9.42'],['pKa_prospector']
2788,Cc1cc(C)cc(C(=O)OC2CC3CCC(C2)[NH+]3C)c1,O,0,0,8.75,['8.75'],['pKa_prospector']
2789,Cc1cc([O-])cc(C)c1C#N,O,0,0,8.21,['8.21'],['pKa_prospector']
2790,Cc1cc(O)cc(O)c1C(=N)c1ccccc1,O,0,0,6.75,['6.75'],['pKa_prospector']
2791,Cc1cc(N)cc(C)c1C,O,0,0,5.12,['5.12'],['pKa_prospector']
2792,Cc1cc(C(C)(C)C)cc(C)c1CC1=[NH+]CCN1,O,0,0,10.2,['10.20'],['pKa_prospector']
2793,Cc1cc(N)cc(C)c1[N+](=O)[O-],O,0,0,2.59,['2.59'],['pKa_prospector']
2794,Cc1cc([O-])cc(C)c1[N+](=O)[O-],O,0,0,8.24,['8.24'],['pKa_prospector']
2795,Cc1cc(Br)cc(C)c1N(C)C,O,0,0,4.36,['4.36'],['pKa_prospector']
2796,Cc1cc(Br)cc(C)c1N,O,0,0,3.54,['3.54'],['pKa_prospector']
2797,Cc1cc([N+](=O)[O-])cc(C)c1N,O,0,0,0.98,['0.98'],['pKa_prospector']
2798,Cc1cc(Br)cc(C)c1[NH+]=C1NCCN1,O,0,0,10.21,['10.21'],['pKa_prospector']
2799,Cc1cc(Cl)cc(C)c1[NH+]=C1NCCN1,O,0,0,10.25,['10.25'],['pKa_prospector']
2800,Cc1cc(Cl)cc(Cl)c1[NH+]=C1NCCN1,O,0,0,9.03,['9.03'],['pKa_prospector']
2801,CC(=O)Nc1c(C)cc(O)cc1C,O,0,0,9.95,['9.95'],['pKa_prospector']
2802,Cc1cc(C2(c3cc(C)c(O)c(Br)c3)OS(=O)(=O)c3ccccc32)cc(Br)c1O,O,0,0,6.33,['6.33'],['pKa_prospector']
2803,Cc1cc(Br)cc(C(N)=O)c1O,O,0,0,7.58,['7.58'],['pKa_prospector']
2804,Cc1cc(Br)cc(C(=O)NC(C)C)c1O,O,0,0,7.54,['7.54'],['pKa_prospector']
2805,CNC(=O)c1cc(Br)cc(C)c1O,O,0,0,7.52,['7.52'],['pKa_prospector']
2806,Cc1cc(C#N)cc(C)c1[O-],O,0,0,8.27,['8.27'],['pKa_prospector']
2807,Cc1cc([N+](=O)[O-])cc(C)c1[O-],O,0,0,7.19,['7.19'],['pKa_prospector']
2808,CC(=O)Nc1cc(C)c(O)c(C)c1,O,0,0,10.2,['10.20'],['pKa_prospector']
2809,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1[O-],O,0,0,4.36,['4.36'],['pKa_prospector']
2810,Cc1cc(Cl)cc(Cl)c1OCC(=O)[O-],O,0,0,3.13,['3.13'],['pKa_prospector']
2811,Cc1cc([O-])cc(C)c1S(C)(=O)=O,O,0,0,8.13,['8.13'],['pKa_prospector']
2812,Cc1cc(N)ccc1C(=O)[O-],O,0,0,4.83,['4.83'],['pKa_prospector']
2813,Cc1cc([N+](=O)[O-])ccc1C(=O)[O-],O,0,0,3.65,['3.65'],['pKa_prospector']
2814,Cc1cc(O)ccc1C1(c2ccc(O)cc2C)OS(=O)(=O)c2ccccc21,O,0,0,1.67,['1.67'],['pKa_prospector']
2815,Cc1cc(NC(=O)NC(N)=[NH2+])ccc1Cl,O,0,0,7.58,['7.58'],['pKa_prospector']
2816,Cc1cc(O)ccc1Cl,O,0,0,9.59,['9.59'],['pKa_prospector']
2817,Cc1cc(N)ccc1[N+](=O)[O-],O,0,0,1.5,['1.50'],['pKa_prospector']
2818,Cc1cc([O-])ccc1[N+](=O)[O-],O,0,0,7.33,['7.33'],['pKa_prospector']
2819,Cc1cc(Br)ccc1N,O,0,0,3.62,['3.62'],['pKa_prospector']
2820,Cc1cc(C(=O)[O-])ccc1N,O,0,0,4.62,['4.62'],['pKa_prospector']
2821,Cc1cc([N+](=O)[O-])ccc1N,O,0,0,1.04,['1.04'],['pKa_prospector']
2822,Cc1cc(Cl)ccc1[NH+]=C1NCCN1,O,0,0,9.87,['9.87'],['pKa_prospector']
2823,Cc1cc(O)ccc1N=Nc1ccc2c(c1)Cc1ccccc1-2,O,0,0,3.7,['3.70'],['pKa_prospector']
2824,CC(=O)Nc1ccc(O)cc1C,O,0,0,9.92,['9.92'],['pKa_prospector']
2825,Cc1cc([N+](=O)[O-])ccc1NN=C(C#N)C#N,O,0,0,5.5,['5.50'],['pKa_prospector']
2826,Cc1cc(Cl)ccc1[N-]N=C(C#N)C(=O)C(C)(C)C,O,0,0,6.4,['6.40'],['pKa_prospector']
2827,CC(=O)C(C#N)=N[N-]c1ccc(Cl)cc1C,O,0,0,5.65,['5.65'],['pKa_prospector']
2828,Cc1cc(Cl)ccc1N=NC(=S)NNc1ccc(Cl)cc1C,O,0,0,5.87,['5.87'],['pKa_prospector']
2829,Cc1cc(Cl)ccc1O,O,0,0,9.6,['9.60'],['pKa_prospector']
2830,CC(=O)Nc1ccc(O)c(C)c1,O,0,0,9.98,['9.98'],['pKa_prospector']
2831,CC(=O)Oc1ccc(OCC[NH+](C)C)cc1C,O,0,0,8.8,['8.80'],['pKa_prospector']
2832,Cc1cc(Cl)ccc1OCC(=O)[O-],O,0,0,3.28,['3.28'],['pKa_prospector']
2833,Cc1cc(Cl)ccc1OCCCC(=O)[O-],O,0,0,4.8,['4.80'],['pKa_prospector']
2834,Cc1cc(OCC(=O)[O-])ccc1S(C)(=O)=O,O,0,0,3,['3.00'],['pKa_prospector']
2835,Cc1cc(Br)cnc1[N-]S(=O)(=O)c1ccc(N)cc1,O,0,0,7.2,['7.20'],['pKa_prospector']
2836,Cc1cc(C)n(C)c(=N)n1,O,0,0,11.52,['11.52'],['pKa_prospector']
2837,Cc1cc(C)n(C)c(=O)n1,O,0,0,3.9,['3.90'],['pKa_prospector']
2838,Cc1cc(C)n(C)c(=S)n1,O,0,0,3.06,['3.06'],['pKa_prospector']
2839,Cc1cc([N-]S(=O)(=O)c2ccc(N)cc2)n(-c2ccccc2)n1,O,0,0,5.69,['5.69'],['pKa_prospector']
2840,CNc1nc(C)cc(C)n1,O,0,0,5.23,['5.23'],['pKa_prospector']
2841,Cc1cc(O)nc(NN)n1,O,0,0,3.8,['3.80'],['pKa_prospector']
2842,COc1cc(C)nc(NN)n1,O,0,0,6.2,['6.20'],['pKa_prospector']
2843,Cc1cc(N)nc(Nc2ccc(Cl)cc2)n1,O,0,0,6.6,['6.60'],['pKa_prospector']
2844,CNc1nccnc1-c1nc(C)cc(C)n1,O,0,0,2.9,['2.90'],['pKa_prospector']
2845,Cc1cc(N)nc2ccc3ccccc3c12,O,0,0,7.1,['7.10'],['pKa_prospector']
2846,Cc1cc(N)nc2c1ccc1ccccc12,O,0,0,6.7,['6.70'],['pKa_prospector']
2847,Cc1cc(C)c2ccc3c(C)cc(C)nc3c2n1,O,0,0,6.48,['6.48'],['pKa_prospector']
2848,Cc1cc(C)c2ccc3cccnc3c2n1,O,0,0,5.94,['5.94'],['pKa_prospector']
2849,Cc1cc(C)c2ccccc2n1,O,0,0,5.12,['5.12'],['pKa_prospector']
2850,CSc1cc(C)ncn1,O,0,0,3.16,['3.16'],['pKa_prospector']
2851,Cc1cc(C(=O)NNCc2ccccc2)no1,O,0,0,10.4,['10.40'],['pKa_prospector']
2852,Cc1cc([N-]S(=O)(=O)c2ccc(N)cc2)no1,O,0,0,5.81,['5.81'],['pKa_prospector']
2853,CC(=O)Nc1ccc(S(=O)(=O)[N-]c2cc(C)on2)cc1,O,0,0,5.54,['5.54'],['pKa_prospector']
2854,Cc1cc2c(OCC(O)C[NH2+]C(C)C)cccc2[nH]1,O,0,0,9.25,['9.25'],['pKa_prospector']
2855,Cc1cnc2c(c1)c(C)c(C)c1cc(C)cnc12,O,0,0,5.52,['5.52'],['pKa_prospector']
2856,Cc1cnc2c(c1)c(C)c(C)c1cccnc12,O,0,0,5.32,['5.32'],['pKa_prospector']
2857,Cc1cnc2c(cc(C)c3cccnc32)c1C,O,0,0,5.91,['5.91'],['pKa_prospector']
2858,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,O,0,0,9.95,['9.95'],['pKa_prospector']
2859,Cc1cc2ncn(C3OC(CO)C(O)C(O)C3O)c2cc1C,O,0,0,4.6,['4.60'],['pKa_prospector']
2860,Cc1cc2ncn(C3OCC(O)C(O)C3O)c2cc1C,O,0,0,4.62,['4.62'],['pKa_prospector']
2861,Cc1cnc2c(c1)c(C)cc1c(C)c(C)cnc12,O,0,0,6.05,['6.05'],['pKa_prospector']
2862,Cc1cc2c(nn1)CCC2,O,0,0,4.93,['4.93'],['pKa_prospector']
2863,Cc1cc2c(nn1)CCCC2,O,0,0,4.96,['4.96'],['pKa_prospector']
2864,Cc1cc2c(s1)Nc1ccc(F)cc1[NH+]=C2N1CC[NH+](C)CC1,O,0,0,7.72,['7.72'],['pKa_prospector']
2865,Cc1cnc2c(c1)cc(C)c1cc(C)cnc12,O,0,0,5.25,['5.25'],['pKa_prospector']
2866,Cc1cnc2c(ccc3cc(C)cnc32)c1,O,0,0,5.15,['5.15'],['pKa_prospector']
2867,Cc1cnc2c(ccc3cccnc32)c1,O,0,0,4.98,['4.98'],['pKa_prospector']
2868,Cc1cc2ccccc2[nH]1,O,0,0,-0.1,['-0.10'],['pKa_prospector']
2869,Cc1cc(N)c2ccccc2c1,O,0,0,3.96,['3.96'],['pKa_prospector']
2870,Cc1cc2ccccc2c(C(=O)[O-])c1C,O,0,0,3.33,['3.33'],['pKa_prospector']
2871,Cc1cc2ccccc2cn1,O,0,0,5.64,['5.64'],['pKa_prospector']
2872,Cc1cc2ccccc2n1C,O,0,0,0.34,['0.34'],['pKa_prospector']
2873,Cc1cnc2ccccc2c1,O,0,0,5.17,['5.17'],['pKa_prospector']
2874,Cc1cc2cccnc2c2ncccc12,O,0,0,5.26,['5.26'],['pKa_prospector']
2875,Cc1ccc(C)c(C(=N)c2ccccc2)c1,O,0,0,6.79,['6.79'],['pKa_prospector']
2876,Cc1ccc(C)c(C(=O)[N-]S(=O)(=O)c2ccc(N)cc2)c1,O,0,0,4.72,['4.72'],['pKa_prospector']
2877,Cc1ccc(C)c(C(=O)[O-])c1,O,0,0,4.95,['4.95'],['pKa_prospector']
2878,Cc1ccc(C(=N)c2ccccc2)c(C)c1,O,0,0,6.79,['6.79'],['pKa_prospector']
2879,Cc1ccc(C(=O)[O-])c(C)c1,O,0,0,5.13,['5.13'],['pKa_prospector']
2880,Cc1ccc([NH+]=C2NCCN2)c(C)c1,O,0,0,10.61,['10.61'],['pKa_prospector']
2881,Cc1ccc(O)c(CO)c1,O,0,0,10.15,['10.15'],['pKa_prospector']
2882,Cc1ccc([NH+]=C2NCCN2)c(Cl)c1,O,0,0,9.48,['9.48'],['pKa_prospector']
2883,Cc1ccc(NN=C(C#N)C#N)c([N+](=O)[O-])c1,O,0,0,6,['6.00'],['pKa_prospector']
2884,Cc1ccc([O-])c([N+](=O)[O-])c1,O,0,0,7.63,['7.63'],['pKa_prospector']
2885,Cc1ccc(S(=O)(=O)[N-]C(=O)C(C)C)c([N+](=O)[O-])c1,O,0,0,4.04,['4.04'],['pKa_prospector']
2886,Cc1ccc(S(=O)(=O)[N-]C(=O)C(C)C)c(N)c1,O,0,0,5.44,['5.44'],['pKa_prospector']
2887,Cc1ccc(S(N)(=O)=O)c(NC(=O)C(C)C)c1,O,0,0,9.56,['9.56'],['pKa_prospector']
2888,Cc1ccc(C)c(NN=C(C#N)C#N)c1,O,0,0,6.9,['6.90'],['pKa_prospector']
2889,Cc1ccc(C(C)C)c(O)c1,O,0,0,10.31,['10.31'],['pKa_prospector']
2890,Cc1ccc([N+](=O)[O-])c([O-])c1,O,0,0,7.34,['7.34'],['pKa_prospector']
2891,COc1cc(C)ccc1[NH+]=C1NCCN1,O,0,0,10.6,['10.60'],['pKa_prospector']
2892,Cc1ccc(Cl)c(OCC(O)C[NH2+]C(C)(C)C)c1,O,0,0,9.4,['9.40'],['pKa_prospector']
2893,Cc1ccc(C(C)C)c(OCC[NH+](C)C)c1,O,0,0,8.66,['8.66'],['pKa_prospector']
2894,Cc1ccc(C(=O)NO)c(C)n1,O,0,0,8.5,['8.50'],['pKa_prospector']
2895,Cc1ccc(O)c2ncccc12,O,0,0,9.9,['9.90'],['pKa_prospector']
2896,Cc1ccc(N)c2cc3ccccc3nc12,O,0,0,4.79,['4.79'],['pKa_prospector']
2897,Cc1ccc(C(=O)C(=NO)SCC[NH+](C)C)cc1,O,0,0,7.76,['7.76'],['pKa_prospector']
2898,CC1=NN(c2ccccc2)C(=O)C1C(=O)c1ccc(C)cc1,O,0,0,4.02,['4.02'],['pKa_prospector']
2899,Cc1ccc(C(=O)NO)cc1,O,0,0,8.9,['8.90'],['pKa_prospector']
2900,Cc1ccc(C(=O)c2csc(S(N)(=O)=O)c2)cc1,O,0,0,9.3,['9.30'],['pKa_prospector']
2901,Cc1ccc(C(=O)c2ccc(CC(=O)[O-])n2C)cc1,O,0,0,3.5,['3.50'],['pKa_prospector']
2902,Cc1ccc(C(=O)c2ccc3n2CCC3C(=O)[O-])cc1,O,0,0,3.44,['3.44'],['pKa_prospector']
2903,Cc1ccc(C(=S)C=C(N)C(F)(F)F)cc1,O,0,0,9.7,['9.70'],['pKa_prospector']
2904,CC(=O)CC(c1ccc(C)cc1)c1c([O-])c2ccccc2oc1=O,O,0,0,4.9,['4.90'],['pKa_prospector']
2905,Cc1ccc(C(CC[NH+](C)C)c2ccccc2)cc1,O,0,0,8.57,['8.57'],['pKa_prospector']
2906,Cc1ccc(C(c2ccc(O)cc2)c2ccccc2C(=O)[O-])cc1,O,0,0,10.33,['10.33'],['pKa_prospector']
2907,Cc1ccc(C(c2ccccc2)N2CC[NH+](C)CC2)cc1,O,0,0,8.21,['8.21'],['pKa_prospector']
2908,Cc1ccc(C2=CCC[NH2+]2)cc1,O,0,0,7.55,['7.55'],['pKa_prospector']
2909,Cc1ccc(C2CCC[NH2+]2)cc1,O,0,0,4.05,['4.05'],['pKa_prospector']
2910,Cc1ccc(C=CC(=O)[O-])cc1,O,0,0,4.56,['4.56'],['pKa_prospector']
2911,Cc1ccc(CC(=O)[O-])cc1,O,0,0,4.83,['4.83'],['pKa_prospector']
2912,Cc1ccc(CCC(=O)[O-])cc1,O,0,0,5.3,['5.30'],['pKa_prospector']
2913,Cc1ccc(N(C)C)cc1,O,0,0,5.29,['5.29'],['pKa_prospector']
2914,Cc1ccc(N(CC2=[NH+]CCN2)c2cccc(O)c2)cc1,O,0,0,7.7,['7.70'],['pKa_prospector']
2915,Cc1ccc(N2CCCC2)cc1,O,0,0,4.7,['4.70'],['pKa_prospector']
2916,Cc1ccc(N=Nc2ccc(N)cc2)cc1,O,0,0,3.04,['3.04'],['pKa_prospector']
2917,Cc1ccc(NC(=O)C[NH+]2CCCCC2)cc1,O,0,0,8.02,['8.02'],['pKa_prospector']
2918,Cc1ccc(NC(=O)[N-]S(=O)(=O)c2ccc(Cl)cc2)cc1,O,0,0,4.41,['4.41'],['pKa_prospector']
2919,Cc1ccc(NC(=O)[N-]S(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1,O,0,0,3.78,['3.78'],['pKa_prospector']
2920,Cc1ccc(NC(=O)[N-]S(=O)(=O)c2ccccc2)cc1,O,0,0,4.66,['4.66'],['pKa_prospector']
2921,Cc1ccc(NN=C(C#N)C#N)cc1,O,0,0,6.75,['6.75'],['pKa_prospector']
2922,Cc1ccc([N-]S(=O)(=O)c2ccc(N)cc2)cc1,O,0,0,9.5,['9.50'],['pKa_prospector']
2923,Cc1ccc(S(N)(=O)=O)cc1,O,0,0,10.2,['10.20'],['pKa_prospector']
2924,Cc1ccc(S(=O)(=O)N(C)C(=O)C[NH+]2CCOCC2)cc1,O,0,0,5,['5.00'],['pKa_prospector']
2925,Cc1ccc(S(=O)(=O)N2CC[NH2+]CC2)cc1,O,0,0,7.41,['7.41'],['pKa_prospector']
2926,CNS(=O)(=O)c1ccc(C)cc1,O,0,0,10.1,['10.10'],['pKa_prospector']
2927,Cc1ccc(S(=O)(=O)[N-]C(=O)NC2CCCCC2)cc1,O,0,0,5.5,['5.50'],['pKa_prospector']
2928,Cc1ccc(S(=O)(=O)[N-]C(=O)N[NH+]2CCCC2)cc1,O,0,0,5.95,['5.95'],['pKa_prospector']
2929,Cc1ccc(S(=O)(=O)[N-]C(=O)N[NH+]2CCCCC2)cc1,O,0,0,5.71,['5.71'],['pKa_prospector']
2930,Cc1ccc(S(=O)(=O)NCl)cc1,O,0,0,4.55,['4.55'],['pKa_prospector']
2931,Cc1ccc(S(=O)(=O)[N-]c2cccc3cccnc23)cc1,O,0,0,1.49,['1.49'],['pKa_prospector']
2932,Cc1ccc(S(=O)(=O)Oc2cc(S(=O)(=O)[O-])cc3ccc(O)cc23)cc1,O,0,0,9.6,['9.60'],['pKa_prospector']
2933,Cc1ccc(S(=O)(=O)Oc2ccc3cc(S(=O)(=O)[O-])cc(O)c3c2)cc1,O,0,0,8.7,['8.70'],['pKa_prospector']
2934,Cc1ccc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)cc1,O,0,0,8.95,['8.95'],['pKa_prospector']
2935,Cc1ccc(S(=O)[O-])cc1,O,0,0,1.99,['1.99'],['pKa_prospector']
2936,Cc1ccc(-c2nnn[n-]2)cc1,O,0,0,4.82,['4.82'],['pKa_prospector']
2937,Cc1ccc(-c2ccccc2C(=O)[O-])cc1,O,0,0,3.78,['3.78'],['pKa_prospector']
2938,Cc1ccc(N)cc1Br,O,0,0,3.98,['3.98'],['pKa_prospector']
2939,Cc1ccc(C(=O)[N-]S(=O)(=O)c2ccc(N)cc2)cc1C,O,0,0,4.72,['4.72'],['pKa_prospector']
2940,Cc1ccc(C(=O)[O-])cc1C,O,0,0,4.41,['4.41'],['pKa_prospector']
2941,Cc1ccc(N)cc1Cl,O,0,0,4.05,['4.05'],['pKa_prospector']
2942,Cc1ccc(N)cc1[N+](=O)[O-],O,0,0,2.96,['2.96'],['pKa_prospector']
2943,Cc1ccc(Cl)cc1[NH+]=C1NCCN1,O,0,0,9.5,['9.50'],['pKa_prospector']
2944,Cc1ccc(Cl)cc1N=NC(=S)NNc1cc(Cl)ccc1C,O,0,0,5.2,['5.20'],['pKa_prospector']
2945,Cc1ccc(Cc2c[nH]c(NCCCCc3ccc(Br)cc3C)nc2=O)cn1,O,0,0,9.86,['9.86'],['pKa_prospector']
2946,Cc1ccc([N-]S(=O)(=O)c2ccc(N)cc2)nc1,O,0,0,8.8,['8.80'],['pKa_prospector']
2947,Cc1ccc2c(c1)C(c1ccccc1)=NCC(=O)N2,O,0,0,4.39,['4.39'],['pKa_prospector']
2948,Cc1ccc2c(c1)C(N1CC[NH+](CCO)CC1)CC2c1ccc(F)cc1,O,0,0,7.65,['7.65'],['pKa_prospector']
2949,Cc1ccc2c(c1)C(NC(=O)C[NH+]1CCCC1)CO2,O,0,0,8.1,['8.10'],['pKa_prospector']
2950,Cc1ccc2c(c1)C(NC(=O)C[NH+]1CCCCC1)CO2,O,0,0,7.7,['7.70'],['pKa_prospector']
2951,Cc1ccc2c(c1)C(NC(=O)C[NH+]1CCOCC1)CO2,O,0,0,5.2,['5.20'],['pKa_prospector']
2952,Cc1ccc2nccc(Cl)c2c1,O,0,0,3.96,['3.96'],['pKa_prospector']
2953,Cc1ccc2nc(C)ccc2c1,O,0,0,6.1,['6.10'],['pKa_prospector']
2954,Cc1ccc2ncccc2c1,O,0,0,5.22,['5.22'],['pKa_prospector']
2955,Cc1ccc2oc(N(N)CCC#N)nc2c1,O,0,0,3.09,['3.09'],['pKa_prospector']
2956,Cc1ccc2sc(N)nc2c1,O,0,0,4.6,['4.60'],['pKa_prospector']
2957,Cc1ccc2[nH]cnc2c1,O,0,0,5.78,['5.78'],['pKa_prospector']
2958,Cc1ccc2c(c1)ncn2C1OC(CO)C(O)C(O)C1O,O,0,0,4.29,['4.29'],['pKa_prospector']
2959,Cc1ccc2c(c1)ncn2C1OCC(O)C(O)C1O,O,0,0,4.22,['4.22'],['pKa_prospector']
2960,Cc1ccc2nc(N(N)CCC#N)oc2c1,O,0,0,3.07,['3.07'],['pKa_prospector']
2961,Cc1ccc2nc(N)sc2c1,O,0,0,4.6,['4.60'],['pKa_prospector']
2962,Cc1ccc2c(Cl)ccnc2c1,O,0,0,4,['4.00'],['pKa_prospector']
2963,Cc1ccc2ccc(C)nc2c1,O,0,0,5.02,['5.02'],['pKa_prospector']
2964,Cc1ccc2ccc3ccc(C)nc3c2n1,O,0,0,6,['6.00'],['pKa_prospector']
2965,Cc1ccc2ccc3cccnc3c2n1,O,0,0,5.42,['5.42'],['pKa_prospector']
2966,COc1cccc2ccc(C)nc12,O,0,0,5.7,['5.70'],['pKa_prospector']
2967,Cc1ccc2ccccc2c1C(=O)[O-],O,0,0,3.11,['3.11'],['pKa_prospector']
2968,Cc1ccc2ccccc2c1O,O,0,0,9.76,['9.76'],['pKa_prospector']
2969,Cc1ccc2ccccc2n1,O,0,0,5.71,['5.71'],['pKa_prospector']
2970,Cc1ccc2cccnc2c1,O,0,0,5.34,['5.34'],['pKa_prospector']
2971,Cc1ccc2nc(-c3ccccc3)cc(=O)n2c1,O,0,0,2.84,['2.84'],['pKa_prospector']
2972,Cc1ccc2nc3c(c(=O)n2c1)CCCC3,O,0,0,4.14,['4.14'],['pKa_prospector']
2973,Cc1ccc2nccc(=O)n2c1,O,0,0,3.52,['3.52'],['pKa_prospector']
2974,CC1=NN(c2ccccc2)C(=O)C1C(=O)c1cccc(C)c1,O,0,0,4.09,['4.09'],['pKa_prospector']
2975,Cc1cccc(C(=O)c2ccc3n2CCC3C(=O)[O-])c1,O,0,0,3.44,['3.44'],['pKa_prospector']
2976,Cc1cccc(C=CC(=O)[O-])c1,O,0,0,5.08,['5.08'],['pKa_prospector']
2977,Cc1cccc(CCC(=O)[O-])c1,O,0,0,5.22,['5.22'],['pKa_prospector']
2978,Cc1cccc(N(C)C)c1,O,0,0,5,['5.00'],['pKa_prospector']
2979,Cc1cccc(N=Nc2ccc(N)cc2)c1,O,0,0,2.88,['2.88'],['pKa_prospector']
2980,Cc1cccc(Nc2ccccc2C(=O)[O-])c1,O,0,0,4.99,['4.99'],['pKa_prospector']
2981,Cc1cccc(OCC(=O)[O-])c1,O,0,0,3.2,['3.20'],['pKa_prospector']
2982,Cc1cccc(OCC(O)C[NH2+]C(C)C)c1,O,0,0,8.6,['8.60'],['pKa_prospector']
2983,COc1ccc(CC[NH2+]CC(O)COc2cccc(C)c2)cc1OC,O,0,0,8.38,['8.38'],['pKa_prospector']
2984,Cc1cccc(-c2nnn[n-]2)c1,O,0,0,4.7,['4.70'],['pKa_prospector']
2985,Cc1cccc(-n2nnnc2N)c1,O,0,0,1.08,['1.08'],['pKa_prospector']
2986,Cc1cccc(C)c1C(=N)c1ccccc1,O,0,0,6.29,['6.29'],['pKa_prospector']
2987,Cc1cccc(C)c1C(=O)[O-],O,0,0,4.21,['4.21'],['pKa_prospector']
2988,Cc1cccc(C(=O)[O-])c1C,O,0,0,3.74,['3.74'],['pKa_prospector']
